jvrdelgado,"Estudiante de Derecho. Legislador Juvenil en el Parlamento de la Juventud de Baja California."
jvrochahotmail,""
jvta40,""
JWBreton,"El personaje de Jónathan Bretón"
jx28,"Loving #dogs, specially my #cockerspaniel #dog. Admiring #beards, specially my #beard...#bearded and #idontcare what people think about it."
Jyedid1,"Adoro los placeres sencillos ...... yo lo unico  que puedo prometer son risas  y una buena dosis de locura."
jzl2000,""
k1000ogan,""
k5junio,"Ding-Dong, Abon llama a su puerta!"
k8t3,""
k_mox,"Alma futbolera. Corazón culé"
ka_black,"Nací un lunes. Sección de cine en el 90.9 FM, pasante de psicología, amo el cine. Además soy un zombie y organizo el FIC Mórbido Mérida."
Kaalerg,"Una guitarra que es escritora y fotógrafa de closet. C'est la vie"
kaancholita,""
KaanmuarMunoz,""
KaarinaRFocil,"Agua de Tabasco vengoy agua de Tabasco voy.De agua hermosa es mi abolengo;y es por eso que aquí estoydichoso con lo que tengo / Odontóloga en formación."
kaarrss_,"♡ CCH SUR ♡ Instagram: kaarrss"
KaatPelkmans,"Singing, acting and dancing! #TINISTA Tini es mi vida! Karol Sevilla -- 2 retweets #BelgiumIsMyCountry ❤️❤️❤️ 2 retweets of Hollywood Records"
KacheRamirez,"Half-Breed de GenX+Millenal. Desprecio el populismo, la religión, la derecha y la izquierda. Soy ateo, liberal e individualista. Santa me trae Porno y Filosofía"
kachete,"Experto en Marketing Online. Desarrollo Web, Tiendas Virtuales, Aplicaciones Moviles. Ayudando a Empresas y Profesionales a Tener Exito en la Web #Follow"
Kadafi_Kobe,""
kadealar,""
KAFAGNA,""
kafkaindreams,"Como el insomnio que se come a cucharadas. Caricias, ojos mojados, tempestades, noche con olor a sándalo y vainilla. Un ángel con las alas rotas... ESO SOY..."
kaflohe,"Tengo el síndrome del viajero eterno y me aburro fácilmente. Soy dispersa. Colecciono Cielos. Soy experta huyendo."
Kaiju43,"“Es más fácil crear niños fuertes que reparar a hombres rotos. (Frederick Douglass)"
kainaml,""
KaiserMarroquin,"28 Mexican. Catholic. Movies, rock, books & gardening are my passion. Waiting for the zombie apocalypse. Only God can judge me. #LiveBeforeYouDie #ProLife"
Kaitou_usagi,"Ladrona del corazón de @FeuerBandiger 3/12/12, 13/03/15 ❤ /カロリー Queen!! / BRADIO が大好きです。3/12/15, 11/12/15, 23/01/16ヽ(；▽；)ノ。 BradioWaifu según Richi XD/ カラ松ガール❤︎"
kaiv76,"no_description"
KaJiux,"Productora de @MVSJalisco. Aprendiz de reportera. Amante de las cosas simples. Llevo azúcar y sal en mi andar que suelo fotografiar."
KAKACHIDA,""
kakarotof4,""
KAKYNEIRA,"Carlos Neira Kaky // Marketing & Negocios Internacionales / Amante del fútbol, del football, de las MMA, del cine, de la publicidad, del Marketing."
KALA_007,"Agradecido con el de arriba, ¡pero el de mas arriba!. Con el todo poderoso se ha hecho mi socio mi buen amigo"
Kaleth_Ali,"Estudiante LAE #UABC / Negocios / eCommerce / owner @XenonTj / Conductor de @Uber_Tijuana / Café ☕️ / interés por #NeuroMKT / Nací en la generación equivocada."
Kalimancito1,"Philologist and fond of history"
KalJairEl,"Estudiante de odontologia. En construcción."
KalotMx,"Conoce todo sobre todo. Sitio Web de noticias. Cine | Música | Series | Tecnología | Mercadotecnia | Arte | Cultura y mucho más. contacto@kalot.com.mx"
kalula19741,""
kamarticu,"Bogotá Colombia"
KAMIAN,"Master in Management Science and #Innovation - #Arquitectura #Diseño #Tecnología #CulturaDigital #VirtualReality #SMStrategist CIO @Idea2Lab Founder @Labcom_PUJ"
Kamiikol,"Digital & Social Media Strategist @ktbomx | Symmetry, Music, JellyBelly, Peperami, Weed & Sci-Fi fan | Marathons x4 | I Belong to the Ocean @seameetsvolcano"
kamilaconca,""
kamoogle,""
Kamoscoso,"Hija de Dios, Comunicadora Social Tolimense.Colombia's Next Top Model 2.Locos por la Tele.El Precio Es Correcto.Animalista ✌https://t.co/pEz5Hqvm4a"
Kam…,"no_description"
KangouMX,"no_description"
kanitaz,"Disfruta la vida al máximo se tú mismo y que no te importe lo que digan los demás."
kanoasis,"Opinador esporádico, chisguete de sabiduría y retwitteador asiduo."
kansasharley,"Apasionado de la vida, levantandome las veces que sea necesario"
Kansinga,"Librepensador Empedernido ......   Hardened freethinker ..."
Kanzaki_19,"Me gustan los Lobos, el anime y manga así como leer novelas de ficción. Amo la música alternativa y del género Idol. Me gustan las bicicletas DH y mi país!"
kapeyo,"#OrgullosamenteMorelense"
Karal_Ima,"Del centro a la derecha#EsHoraDeSalirALaCalle#Abril2ALaCalle"
karamazov_o,"no_description"
karcomex,""
kardio,"Forjado de bazar y lluvia cósmica.// Publicista y Lechonista."
Kare_Razo,"Snapchat Kare1603 ♥ Instagram Karely_Razo"
KareenGuillen,"I ❤ Chocolate, Bailar, Leer, Películas & Música"
Karen_Barajas,"Locutora, periodista, social media, flirteando al arte."
karen_pajaro,""
karen_rdrgz,"http://t.co/LordCivB3v"
karen_ttb,"no_description"
karen_urreta,"I'm only responsible for what I say, not for what you understand ✌️"
KarenAguirre31,"Estudiante de Derecho de @udecaldas. Mi felicidad consiste en que sé apreciar lo que tengo y no deseo con exceso lo que no tengo."
karencihuatl,""
KarenDelgadoP,"La dolce vita"
KarenDuque,"Periodista. Opiniones personales. Muse is my resistance."
KarenGeesa,"http://t.co/rl76d3ySfV   (pagina)  , http://t.co/K7ujy2THoW (face personal),  http://t.co/dDru3lMpxR"
karengomz10,"enamorada de mi vida, amante de mi amor, y adicta a mi hogar!"
Karenina_mx,"Opino contra lo que siento injusto. Amo la lectura, la música y a mi México."
karenjacobo,"Soy una amargada feliz ✌️"
KarenJaquezM,"no_description"
KarenjOtero,"no_description"
KarenLandavazo,"Licenciada | Mexicana | Brasileira de coração | Pasión por los idiomas | Workaholic | Love my Family | Reggae, Travel & Coffee♥ | Flush the bullshit | Bye |"
KarenLis13,"Medicina-Universidad del Cauca¡Coincidencia...eso es lo que es! Nada más que una coincidencia."
karenlosa,"ITAM"
Karenmahomiex3,"Keep On Moving. #IFeelAlive ❤️ Todas esas personitas que me encantan siempre tendran mi apoyo.. @somosCD9 @AustinMahone @iambeckyg YOUTUBERS ❤️"
karenmendez742,"Broopy♥."
karenmurzii,"Futurα Odontólogα  ♡ Fαc. Odonto. UNAM."
KarennKiowa,"Perdida en el despacio d(°ü°)b"
karennpach,"El Gran Arte de la Vida... es hacer de la Vida una Obra de #Arte. / No soy #Rara.. soy #EdicionLimitada!"
karenriivaas,"See each sunrise as a gift☀️"
KarenSann,"PR | Zurda | Simplifica tu vida | Fan de la naturaleza | Aguacate lover | Conchas blancas"
karensitapm_,"Lic.Admón. Gubernamental y Políticas Públicas. Universidad de Guadalajara."
karher16,""
Kari_Alfonzo,""
kari_mee,"Pues nada, que la asombrosa, maravillosa, bipolar, coqueta, berrinchuda y hermosa KariMe soy yo"
karicleta,""
kariflowerss,""
Karim_va,"smile at life and life will smile at you ☀️☀️"
KarimeeLg,"Forgot barbies, now I play with dumbbells."
karinacorral_,"Mujer emprendedora, feliz; que ama la buena mesa, el buen vino.... l@s amig@s; pero sobre todo la familia!!!!"
karinad711,"Disenadora de modas,esposa y amante dela naturaleza"
Karinaescon,""
karinafloress_,"no_description"
KarinaG74,"Ojo! Un beso hoy no te hace olvidar el maltrato de ayer!  El amor y la vida se honran todos los dias!!"
Karinagh23,"Mis hijas = mi vida, La comunicación = mi vocación, la política = mi pasión, la sociedad = un compromiso, informar = satisfacción!!"
KarinaHefziba,"♫♪Nunca es demasiado tarde para ser lo que pudiste haber sido ♫♪ ♪  Mi Redentor Vive!!!! ♫♫♪ ♥♥♥ 70-80's Opinóloga sin partido :)"
karinale07,"- Aprender, emprender y aceptar-"
karinardrgz,"Chilanga, servidora pública, panista. Mamá de changuitos, hija y hermana. Box, NFL, Soccer, House of Cards, Ciro y #BetterCallSaul. Abogada en trámite"
karinarmx,"Locutora de RMX 100.3fm https://t.co/8QiLsGO3B2 - 90.5.2 HD Cd. de México y Conductora del programa Bien y de Buenas en OchoTV. https://t.co/EmF7g3XhBK"
karinauribep,"I overreact about everything."
karinitamcr,"Soy una persona renovada que cree en Dios y que quiere dar testimonio de él."
KarisaRibeiro,""
KarisDuarte,"Soy una rebelde con causa pero también, hija de papi... (Depende de las circunstancias)."
KarittoSotto,"Solo te quiero conocer... y que tu Olor quede en mi Ser... ™"
karivillaneda,"Brandon Meza me siguió el 3-01-2016 alas 1 am   •﹏• Jacky Ainley me siguio el 24-06-2015 alas 3 pm ●ω● brandon me dio RT el 14-01-16 alas 7:30 pm"
karixluv,"S T O R Y T E L L E R … in the making.| C'est la vie: Il faut bien que je supporte deux ou trois chenilles si je veux connaître les papillons."
karl_gl,""
Karla_Banuelos,""
Karla_CoderRush,"[BTR 15/04/15] [Kendall S. 02/11/15]✖IG:@Karla_HM_✖ ✨ B K V M ✨ J D M B ✨❤ [CD9 25/10/15] ❤"
karla_la_nutri,"“Let your food be your medicine, and let your medicine be your food.-Hipocrates"
karla_MarioR,"La vida te pondra obstáculos pero los limites te los pones tu ✨           ||caballeros||Gus Quijas||Alex de la Brenda||One Direction||"
karlaaP_,"We can be heroes for ever and ever. Karma ❤"
Karlabieber0640,"Soy belieber♥Te amo @justinbieber ♥ Te amo @arianagrande ♥Justin me sigue♥21/JULIO/2015♥ (5:58p.m.)"
karlaccontreras,""
karlacg_,"†"
KarlaGarnier,""
KarlaGRuiz,"Colombia, algún día. Tiburones Rojos. 19 años. Aceptamos el amor, que creemos merecer."
karlahley,"La Mariposa mi identidad... La Luna Llena mi guardian... El Amor mi filosofía de vida!"
karlaiberia,"...Y que vivan los libros y el periodismo; una tarde de edición, y quien cuente una historia. Equipo de Investigación y titular de Hora21, Televisa México."
karlakontadora,"No cuento números, sino historias, periodista, coleccionista de mariposas, vaquera y amante de tiempo completo.Coeditora de Economía en El Financiero Bloomberg."
KarlaMorgendorf,"soy aquella que vaga por los pensamientos ... y desafana a las ilusiones :)"
karlamrz,"Amante de la vida ,orgullosamente mexicana y feliz por naturaleza."
Karlanchina,"no_description"
karlaNH_,"@MarioBautista_|@KennyLovato |@Benny_Emmanuel @SoyRixxx|@JhoonPloop|@PameMcBeath|@MeDicenGabb |@PopeRdz|@Ruy88| @MikeAvilaC| ❤️"
karlapaula45,"Dios♥︎ @villalobossebas significa el mundo para mí. MB✨☁️"
karlapre,"Loves ponies / hates phonies."
karlaroad,"We mature with the damage not with the years."
Karlasalazarm,"Make your own kind of happiness."
karlasama_95,""
KarlaSaucedoL,"Filósofa de tianguis... Lo que ves es lo que hay. Ninja de la vida y del marketing. Snapchat: @ksauloz Instagram: @karlasaucedol"
karlaSwiftie13,"no_description"
karlatenorio3,"Siempre defeña, de humor multicolor.  #Malolandia. HIja de mi madre,  como la mayoría."
karlatuitea,"Mamá de gemelas. Diseñadora Gráfica, Makeup Artist y Cuentahabiente de @marthadebayle a mucha honra."
karlavnorza,"Solo soy así...."
karliglez,""
karlinhos_rcd,"Real Club Deportivo de la Coruña como forma de vida."
karlitabonilla,"Karla Bonilla"
KarlitaPuff,"Acapulco-Poblana en CDMX (por ahora). Idealista y romántica, a veces cursi. El Derecho es mi manera de entender la vida."
karlitoscm,""
karlitosswey,""
karlorubio,"FUTBOLERO DE CORAZON, ANTIAMERICANISTA POR CONVICCION"
Karlos_481,""
karlosarauzr,"¡¡¡Si el hombre aspira a una vida recta, debe abstenerse de lastimar a los animales!!! Albert Einstein.שלום"
karlosmanz,"Futuro ciclista. [['#wikipedian']]"
KarlosMarquez,""
karloz_hs,"Licenciado en Sistemas de Información. Guadalajara, Jalisco, México. Soporte Técnico#Comparte1Sonrisa Dona un juguete y haz feliz a un Niño. @share1Smile"
karlozzx,"No le temo a los demonios no le creo a ningún Dios. Activista de sillón."
Karlymc0,""
karma_126,""
Karma_Badass_3E,"no_description"
karmagenesis,"Odio la manía occidental de creer que la verdad es unívoca y su obsesión con tener la razón"
KarmaProhibido,"Los Mejores Retweets los tenemos aquí. ¡¡SÍGUENOS!!"
KarnitNoga,"La Luz ilumina el alma y los caminos.Envío la luz para q se lleve al enemigo.Y al amigo guarde.Cerrando ciclos y Transmutando las energías de lo q desean p/mi"
karolina021007,"no_description"
karolinafloresm,"Amante de la justicia, observadora política, enamorada del amor, cinéfila, ecologista y lectora por deporte,trabajadora guerrera y altamente melomana"
karolinagl,"I love Coffee, Raspberry Tea, Cats, Fat Squirrels, Music, Fashion, World Business, Finance, Political News and last but not least Food."
Karoluz,"Fan de la tecnología Geek de corazón, Gamer por definición, Locutor y Escritor wannabe, Fan y Hater de todo y de nada y The Sun and Stars de @nifuniva"
karrette13,""
KarRojodelaVega,"Orgullosamente Mexicana. Enamorada del servicio consciente. Columnista en: https://t.co/O24HMlu01N y en la Revista Miled. @Tu_IMSS❤️"
karthyn2,""
Kartman_,"Sportsfan. Arsenal, Patriots, Yankees & Diablos Rojos del Mexico."
karychef,"Soy sencilla carismática y sobre todo una gran amiga."
karyhermosa,"Defensora de Los Derechos;  Unilibrista.      Adicta y amante a Toda La música y a la empanada. Opita ❤"
KarymeDicee,"no_description"
Karyna_Ja,"Acércate a Dios para salvar el alma y a los abogados para salvar el resto"
KarynaDelReal,"Directora de Organización y Logística en Fundación Jaff,por la Educación.Relaciones Públicas. Norteña de ♥ ♪He venido a este hermoso viaje llamado vida a servir"
katbem,"* Remain loyal to yourself *"
kate_borda,""
kathcr,"21 , futura Ing. Biomédica. :D amante de los libros y la música electronica. Bailar es soñar con los pies."
kathealonso,"Comunicadora Social y Periodista"
Kathegis,"7 de cada 10 tuiteros reconocen mi avatar los restantes tienen vida social."
katherin2407,""
Katherin_mr,"Snap: Katherin_mr•Law and politics UL.•18/06/46"
kathie00,""
KaThyGamez,"Blogger de Belleza, moda plus size y estilo de vida. Embajadora Hootsuite para Colombia #Belleza #Moda #Tech Suscribete a mi canal https://t.co/F3K1pi1mUU"
kathyssh,"MÉXICO NO TIENE PRESIDENTE  OK !  ( EPN ) ES EMPLEADO DE LA NACION GRADUADO DE CULTURA CORRUPTA!( DUELE MÉXICO DIRIGIDO POR BUITRES Y MAFIAS )"
katiepecas07,"Textile and Interior Designer. Bulldog lover ü"
Katsuragui,"sencilla, tranquila,me gustan los gatos y adoro a mi familia y mi trabajo"
kattyboom_df,"Katty, señora de la casa, denme chocolate y ya! Ah! Soy diseñadora, soy de pumas, y madrastra de un perrhijo"
katushyop,"El silencio eterno de los espacios infinitos me aterra."
Katy_Armenta,""
Katylu_Sol,"Vicepresidenta de @_MacFans de @Macduch Locutor de la #1 en éxitos @977_fm"
Katzina23,""
kauze77,"Estudiante de Ingeniería en Informática UPIICSA-IPN |Android Developer Jr. | MSP | Python | Runner"
KAYAK,"KAYAK is a travel search engine. For support, visit: http://t.co/dITnoI8o4D (staff available Mon- Fri: 8AM GMT-10PM GMT)"
Kazama2011,"Disponible"
KazzZesati,"En Reparación"
kBilly18,""
Kcheesey,"Eat well, travel often"
KchixCore,"no_description"
KCHWARRIOR78,"THIS IS ATW AMERICAS TRUE WARRIORS A GROUP FOR THE PEOPLE OF THE REAL AMERICA LOS INDIOS LOS LATINOS LOS HISPANOS DESDE EL ESKIMO ASTA EL INCA CONTINENTE UNIDO"
kcronnox,""
kdartigues,"M3: Mujer, Mexicana, Madre. Periodista. Vivo gracias al sentido del humor. #Pumita. Activista por #derechos humanos y la discapacidad. Siempre por definir."
Kdekarina_,"Non inultus premor"
kdiezw,"#IamyourvoiceVenezuela"
KdssaenzDiaz,""
kdvr_,"El muchacho que soñaba con fantasmas [ComunicaciónSocial : UAM-X] @DiverSexVC"
ke1kun,"thinking about following me........ and It's gone!"
keiCGT,""
KeiYoshiki,"Coach de Estilo de Vida #Fitness #Entrenador, #Nutricionista y fan del buen #teatro  Editor at large https://t.co/HDx7wtlgj9 #ReconcíliateContigo"
kekule68,"Terricola, eco y voz de quienes no la tienen, ideológico y soñador de un mundo mejor #NoalMaltratoAnimal #YaMeCanse8 #YoPropongo"
kelizsm,"Pocas son las descripciones que no dejan cosas en el aire. ∞"
kellmar20,""
kellycastillo_c,"no_description"
Kellychik_98,"no_description"
kellysita_sarc,"Sarcástica y demás vulgaridades"
kelvin_marquez,""
KelvinvanOdie,"los heroes en colombia,no solo visten de verde y camuflado..."
kely_godoy30,"Ya huele a tamales, natilla y buñuelos :p"
kelymariet,""
kemefernando,"Antes de ser seres humanos, con ideales propios, somos una compleja combinación de especies químicas. Solo eso y nada más."
KEN_QUOTES,"¿Mi Bio en menos de 160 caracteres? Tampoco debe de ser muy difícil teniendo en cuenta que estoy acostumbrado a mandar SMS desde los 11 años. Bien; Nací una mañ"
kenakoing,"Ingeniero civil #ESIA #IPN"
kenaunka,"El amor es un perro infernal!"
kendoser,"Erase una vez alguien que no tenía absolutamente nada que hacer y se puso a leer esto."
kenhuerta,"Instagram @ken_huerta"
kenialopezr,"Abogada, Mtría en Gob y Pol Pública. Ex Dip a la ALDF y Ex Dip Federal. Hoy mesa directiva Senado. Ser Feliz de eso se trata..."
KeniaRang,""
KeniBd,"Chiva de Corazón ❤️ Loca por el Fútbol. ¡Power to the people!"
Kenituss,"Bióloga, apasionada del metal!!! Super fan de Enrique bunbury!!!"
kenjiro7003,"Sensei 4th Dan Shotokan Karate do"
KennaERM,"Abogada fashion, cascabelito, comelona, bailadora, parlanchina, dormilona, suspirona, cantadora, chelera y muy feliz..."
kennisep,"Keep going. Everything you need will come to you at the perfect time"
kennycortes1,""
KennyLovato,"#VIKINGOS⚔ Aprendiz de Mago / Editor #LovatoFamily kenny.lovato@hotmail.com"
kenrou_hebi,""
kenSalgado,"Noticias relevantes, Mercadotecnia y Sociedad, algo que pasa día a día."
Kentoya,""
keoky_11,""
kerenjimenez,"no_description"
kerstenRka,""
kevinbidlwle,"no_description"
kevingonzalezp,"BBA-MGT,  MBA* Old enough to know better, young enough to keep rocking. - No Tweeteo - *In process"
kevinmarcor,"Directioner #TMH #UAN #MM #FOUR #MITAM"
KevinRm25,"Estudiante de Economia y Ciencia politica en el ITAM. Presidente de la Fundación Rumok."
Kevo201,"me gusta tu onda"
Kevyn_Zavala,"Librepensador, fotógrafo, gamer, amante de la lectura, tecnología, del café y la buena música."
kevynathalie,"Venezuelan. Traveler. Marketer at @Bloomberg. Customer Service Activist. Opinions are my own. Tweets in whatever language I feel like speaking."
Key78Lizy,"lo dificil no es olvidar el pasado si no el futuro que imaginaste"
Key_Rouge,"Finanzas • BMV                                                                The Real Life"
keywar,"Trabajador del Computo y Jugador de la vida ..... Disfrutar de buena compañía"
khirino,"NO SE QUIEN SEAS, PERO SI ESTAS LEYENDO ESTO ERES ALGUIEN ESPECIAL Y NO IMPORTA SI NO TE CONOSCO, TAL VEZ JAMAS TE CONOSCA, PERO RECUERDA SIEMPRE QUE TE ODIO."
khloekardashian,"Get my official app #unlockmyworld https://t.co/t7gWBbUMY7"
Khriss__Tian,"Apasinado Del Deporte,Padre de Koise ...Forza Juve..."
Khu_89,"Prospectiva & Inteligencia Estratégica. Trabajo para el desarrollo de comunidades, ciudades y países sostenibles. Me gusta más escribir que leer."
kiara_umi,"Vivo al día cada momento || Ingeniera || Applefan || Amante del queso parmesano... || México"
kiarihna,"Non, je ne regrette rien"
kiaxzu,"no_description"
kibaly,""
kickstarter,"Bringing creative projects to life."
kid_edouard,"Same same but different."
KidCalavera,"Soy experto en Software, Hardware y Tupperware.Make chilaquiles not war."
KiddysplaceMx,"Espacio de diversión para niños de 0 a 99 años."
kidney_doctor,"Nephrologist (Kidney Doctor) in Mexico City - chronic kidney disease, dialysis, transplantation..."
kidrobin__,"(-: eleven one"
KIDXHOO,"Es mejor recordar lo que hicimos y no lo que prometimos y no cumplimos."
kief_orel,"Egresado de la Universidad Autonoma del Estado de Mexico, trabajando por un Mexico mejor."
kienyke,"Kienyke es una publicación independiente, inspirada en la curiosidad. Encuentra noticias, blogs, tendencias y fotos. El placer de saber, ver y oír más."
kika_pas,""
kikabrion,""
kikaduf,""
KikaEdgar,"Canto, bailo y actúo por amor! Instagram: KikaEdgar CONTACTO http://t.co/AXTiTBFkDd"
kikaro2612,"Psicólogo"
kikarodriguezsa,""
KIKE0105,""
kike_mtv,"no_description"
kike_muniz,"Reportero Capital 21. Lic. Ciencias de la Comunicación. OJO!!!!!! CADA COMENTARIO Y PUBLICACIÓN SON A TÍTULO PERSONAL"
kike_woody777,"El amor no es posesión. El amor es apreciación."
KikeBauer,"Soy Ingeniero, cuerudo Tamaulipeco en el D.F. - una vez nada más, amé en la vida."
kikebecerra,"Le escribí unos chistes a Jerry Seinfeld"
kikecasillas,"Para que buscar mañana, cuando el hoy es diferente de lo sucedido ayer CCC.... Cofundador de #AfánPorAprender"
kikediazf,"Chelsea FC"
kikekabuto,"Videogamer, anime/manga fan, technology enthusiast, rock lover, super robot pilot, Android user and proudly a regio (n_n)!"
kikeorozco3000,"Periodista Deportivo y Amante del Futbol"
kikepillin,"Los sueños solo mueren si muere el soñador No joder por DM No soy Psicologo...por lo tanto tus problemas me importan un ...carajo!"
kikesalazar11,"Crecer no es un problema, el problema es olvidar."
kikeva,""
kikevazquezmex,"Libra. INTP. Aspirante a escritor. Vagabundo y observador. Interesado en distribuir riqueza y compartir culturas."
kikeze,"❤️Viscą Bąrçą❤️⚽️ chilangolandia⚽️De GUADALAJARA TODA LA VIDA @maribellisiima"
KIKINSANTILLAN,"Te dedico mis tuits. Tú sabes quien eres"
Kikinspirit,"Just a normal person wanting to get out of here as soon as possible...."
kikoardila,"Ingeniero Industrial !! Especialista en Sostenibilidad y Gestión Integrada QHSE"
kikoescamilla,"Comunicólogo, jugador de football americano, amante de la buena comida y de la gente humilde"
kikonut,""
kikusita_diana,"no_description"
Killaporsiempre,"Liderazgo es la capacidad de transformar una visión en realidad."
KillerMau,"Coordinador editorial de @ArcadiaMX. Diseñador Gráfico. Host de @SacameDeUnaDuda. Bolichista amateur."
Killersthing,""
kilobato,"Transit planner! explorer, developer and creative"
Kilometro_18,"Somos Kilometro 18"
kim_apb,""
KimArmengol,"Conductora de Excélsior TV a las 4 pm y 6 pm. Canal 28 y 127 de IZZI y Sky."
kimberlyxnuum,"8.04.13 TMH | 9.12.14 WWAT | 7.09.15 OTRA | 7.18.15 ROWYSO"
kimeymorales,"Ingeniero Industrial, MBA Ipade"
KimmyNio,"My manner of thinking, so you say, cannot be approved. Do you suppose I care? A poor fool indeed is he who adopts a manner of thinking for others! ”"
kimrivera_20,""
KimUvina,""
Kimy_Tom,"TE AMO TOMÁS !!"
Kind1987,"Lawyer, defensor de los DDHH, Santafereño. Ni de Izquierda, Ni Derecha, la revolución es de mente, cuerpo y espíritu no desorden y alegoría. Let's Roll!"
kinkyykorn,"actor de esta divina comedia que se llama vida , lic de cantinas egresado de chilangolandia"
kioskero15,"el dia que se prohiba vender tabaco y chuches en bares y chuches en estancos, los kioscos daremos empleo, yo entre 5 y 10."
kique109,"Fundador y CEO de Defenos un portal diferente en donde podras encontrar todo aquello que necesitas"
kiqueduenas,"Me gusta viajar, pienso que soy un fotógrafo, amo los animales y las peliculas. Tengo un blog: fotoviajero.mx"
kirino61,"Ole!!!!"
Kirtana_,"Hablo, sonrío, pienso, escribo y me gusta ser y hacer feliz.Co-Founder of @evolutionsmm"
Kisesito,""
kissinger72,"Parte de la Generacion X; prágmatico, independiente, escéptico y cuestionador."
KisvSan,"Amante del trabajo y las acciones por la prosperidad material y espiritual de la sociedad."
Kitsu69,"Persona que disfruta del anime, manga, los videojuegos y tecnología // Brocure // Amante de los zorros, Ouju, dragones, Zelda, Pokémon, Fire Emblem y demás"
Kittoy,""
Kittyeskitty,""
kitwitzia,"Ser poderoso es como ser una dama, si tienes que andar diciéndoselo a la gente, entonces no lo eres. Margaret Thatcher"
Kitzel02_,"Soy disfuncional casi especial, loca, impaciente, inusual ✨"
kitzunehideki,"Do the imposible, break the unbreakable, power to the dreams"
kiuso,"Nací, estoy vivo y pataleando, cuidado con las patadas."
kivan_rei,"Comunicóloga, CD y Coordinadora de producción Televisa Networks @Tiintv @tvbandamax @TiinMagazine https://t.co/0JLS7c10An Snapchat: Vanessi"
Ki…,"no_description"
KKaritele,""
Klaklirrix,"Me declaro fan de la música y acepto que sin ella no puedo vivir"
klamar2,"Administración de Empresas UNITEC"
Klancu,""
klauzz_miky,""
Klavdiva,"You inspire my Inner serial killer"
klebering1,"...La soledad es una malvada insoportable y maravillosa q me gusta, no se bien porque..."
KLEINGROB,"Lic. Educación Física,Especialisista en A.F.I. y Metodología del Entrenamiento Deportivo.SIEMPRE HAY MEJORES COSAS QUE HACER,QUE VER TELEVISIÓN. ES TODO O NADA."
kLeY81,"Music, sports & dog lover, anticonvencional"
klonher,"Geek 24/7, Blogger, Podcaster, designer y así... Deja tu lo guapo, voy a ser papá."
klorusratself,""
KMCorv,"Carpe Diem Life is Disturbingly Good."
Kmdsjjj3Tisi,""
kmeyerrrr,"somehow i ended up on the fútbol field and football field / Stanford commit / USA"
kmiieusse,"Contador publico Pasion por el Futbol  ⚽ un hombre cambia de religion; mujer etc; pero nunca de equipo⚽"
kmiiP29,"15 - 02.. The Music ♥ Adventures"
kmilocf,"100% Colombiano"
Kmiloeguea,""
kmlcaviedes297,"no_description"
knapp_yeyo,"badum ts... SUSCRÍBETE https://t.co/ey8CLbefVq"
kndrobles,"#Reportero por vocación #Consultor de medios #Analista politico #Community Manager #México."
kndya,"no_description"
know_sell_more,"¿Quieres recibir boletos de cine gratis, recargas telefónicas y gasolina? Creamos programas de recompensas para tus marcas favoritas, ¡así que síguenos!"
knvotv48,"Noticias 48 http://t.co/fFq3j6yk0S #RGV"
KobishGaona,"UAM Azcapotzalco. @CF_America. El deporte, es mi vida. Mi sueño: @espn. Runner. Espíritu de cuerpo."
kodamirmo,"Mobile Dev, IPN Student, Backend & Mobile developer at @translatetome  http://t.co/comSV7yEjt"
Koganick,"19Algo Cambió Mi Vida Por Accidente.SySSoy una lechuga que se cree dragón y tiene libros en lugar de corazón #Villarreal Amo a AlbertoJonatic,5SOSFAM"
koglumber,"Una aldea rodeada por irreductibles galos, resiste ahora y siempre al invasor, con una poción magica que los hace invencibles el CEREBRO....."
koke_wars,""
KOKONINA,""
komunacha,""
komunikarlos,"Padawan de la VIDA Me Rento en Radiorama Noticias, EL NOTI DE LA MAÑANA 93.1 FM 1070 AM"
kopeforero,""
Kopke,"Diseñador Gráfico e Ilustrador"
korewiis,"Estudiante ."
korinaenrique,"la fantasia dura hasta que despiertas"
korkok,"Mercadologo experimentado y amante de los deportes. Principalmente la NFL. Comentarista y columnista deportivo aficionado"
korno,"Locutor del #TristeTurno L-V 7pm @ExaFM tristeturno@gmail.com"
Koronopio,"me gusta el cine y la música"
Kosmos70,""
KoworkTemuco,"Espacio de #Cowork de #Temuco y toda La Araucanía y kolaboramos para construir el Ecosistema de Innovación y Emprendmiento Regional con el apoyo de @Corfo"
kpaman96,"No soy perfecto pero si ideal para ti"
KPaniq,"no_description"
kpax_,"Profesionista, Asesor Contable-Fiscal y de Negocios. Soy fan OFUNAM y amo los conciertos en la Sala Nezahualcóyotl."
KpitalinoDC,""
kq5fzv,"DBA Adabas-Natural Consultor"
kradnivek7,""
KraftvollMx,""
kraken,""
krakenmkr,"Mercadólogo, Seeking first to understand, then to be understood"
KrakyKreme,"Est. 1988 ☠ @michurdiain es la razón de mi sonrisa ⚓️ Snapchat: krakykreme88"
kramlo_doll,"Madre por elección, estudiante por convicción lectora por decisión... del IPN no cualquiera!!"
KrasoCG,"Fanático del ATLAS, BARCELONA y de PITTSBURGH... Sarcastico y mamón... Me gusta leer y opinar... Que mas quieres saber??? Preguntame no muerdo...."
